cell,invariant,before,after,residual,scaled_residual
682,mass_d,8.224876998992324450551e-13,8.224876998992324450551e-13,0.000000000000000000000e+00,0.00000000000000000e+00
682,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
683,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
683,mom_x,7.890611345880908827338e-07,7.890611345880908827338e-07,0.000000000000000000000e+00,0.00000000000000000e+00
683,mom_y,-4.695426654459941714981e-10,-4.695426654459941714981e-10,0.000000000000000000000e+00,0.00000000000000000e+00
683,mom_z,-5.726210693387853309582e-13,-5.726210693387853309582e-13,0.000000000000000000000e+00,0.00000000000000000e+00
683,energy,3.131723061947690325097e-05,3.131723061947690325097e-05,0.000000000000000000000e+00,0.00000000000000000e+00
683,mass_d,1.005818391195132651350e-12,1.005818391195132651350e-12,0.000000000000000000000e+00,0.00000000000000000e+00
683,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
684,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
684,mom_x,3.980008617033800142860e-07,3.980008617033800142860e-07,0.000000000000000000000e+00,0.00000000000000000e+00
684,mom_y,-1.883734407889668973571e-10,-1.883734407889668973571e-10,0.000000000000000000000e+00,0.00000000000000000e+00
684,mom_z,-2.546967566683362557967e-13,-2.546967566683362557967e-13,0.000000000000000000000e+00,0.00000000000000000e+00
684,energy,1.593763159616589430230e-05,1.593763159616589430230e-05,0.000000000000000000000e+00,0.00000000000000000e+00
684,mass_d,5.911188409083534317154e-13,5.911188409083534317154e-13,0.000000000000000000000e+00,0.00000000000000000e+00
684,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
685,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
685,mom_x,8.039879581228494159783e-07,8.039879581228494159783e-07,0.000000000000000000000e+00,0.00000000000000000e+00
685,mom_y,-4.529795639801711910763e-10,-4.529795639801711910763e-10,0.000000000000000000000e+00,0.00000000000000000e+00
685,mom_z,-9.879885154801506633029e-13,-9.879885154801506633029e-13,0.000000000000000000000e+00,0.00000000000000000e+00
685,energy,3.252024531603786279641e-05,3.252024531603786279641e-05,0.000000000000000000000e+00,0.00000000000000000e+00
685,mass_d,1.578814870981961088427e-12,1.578814870981961088427e-12,0.000000000000000000000e+00,0.00000000000000000e+00
685,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
686,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
686,mom_x,4.057048894698290454916e-07,4.057048894698290454916e-07,0.000000000000000000000e+00,0.00000000000000000e+00
686,mom_y,-2.836211672675475434057e-10,-2.836211672675475434057e-10,0.000000000000000000000e+00,0.00000000000000000e+00
686,mom_z,-1.517589197561634063616e-12,-1.517589197561634063616e-12,0.000000000000000000000e+00,0.00000000000000000e+00
686,energy,1.655867175472704923441e-05,1.655867175472704923441e-05,0.000000000000000000000e+00,0.00000000000000000e+00
686,mass_d,4.936735403571830907898e-13,4.936735403571830907898e-13,0.000000000000000000000e+00,0.00000000000000000e+00
686,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
687,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
687,mom_x,4.087527774822194228588e-07,4.087527774822194228588e-07,0.000000000000000000000e+00,0.00000000000000000e+00
687,mom_y,-2.479911778156880645997e-10,-2.479911778156880645997e-10,0.000000000000000000000e+00,0.00000000000000000e+00
687,mom_z,-2.498121469068137886140e-12,-2.498121469068137886140e-12,0.000000000000000000000e+00,0.00000000000000000e+00
687,energy,1.680702540148540271702e-05,1.680702540148540271702e-05,0.000000000000000000000e+00,0.00000000000000000e+00
687,mass_d,6.792912630516901373231e-13,6.792912630516901373231e-13,0.000000000000000000000e+00,0.00000000000000000e+00
687,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
688,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
688,mom_x,8.315301562978368139984e-07,8.315301562978368139984e-07,0.000000000000000000000e+00,0.00000000000000000e+00
688,mom_y,-3.734235136750340708655e-10,-3.734235136750340708655e-10,0.000000000000000000000e+00,0.00000000000000000e+00
688,mom_z,-2.303393879422146892439e-12,-2.303393879422146892439e-12,0.000000000000000000000e+00,0.00000000000000000e+00
688,energy,3.476649635590737001320e-05,3.476649635590737001320e-05,0.000000000000000000000e+00,0.00000000000000000e+00
688,mass_d,1.703683775138819551429e-12,1.703683775138819551429e-12,0.000000000000000000000e+00,0.00000000000000000e+00
688,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
689,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
689,mom_x,4.177850214819249823979e-07,4.177850214819249823979e-07,0.000000000000000000000e+00,0.00000000000000000e+00
689,mom_y,-1.535150813332592822680e-10,-1.535150813332592822680e-10,0.000000000000000000000e+00,0.00000000000000000e+00
689,mom_z,-1.144729858689777222111e-13,-1.144729858689777222111e-13,0.000000000000000000000e+00,0.00000000000000000e+00
689,energy,1.754564016744511147560e-05,1.754564016744511147560e-05,0.000000000000000000000e+00,0.00000000000000000e+00
689,mass_d,4.489738445990002293688e-13,4.489738445990002293688e-13,0.000000000000000000000e+00,0.00000000000000000e+00
689,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
690,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
690,mom_x,8.424748500211342299248e-07,8.424748500211342299248e-07,0.000000000000000000000e+00,0.00000000000000000e+00
690,mom_y,-2.648077104700002734063e-10,-2.648077104700002734063e-10,0.000000000000000000000e+00,0.00000000000000000e+00
690,mom_z,-2.143018750670704714010e-13,-2.143018750670704714010e-13,0.000000000000000000000e+00,0.00000000000000000e+00
690,energy,3.566731638896910352434e-05,3.566731638896910352434e-05,0.000000000000000000000e+00,0.00000000000000000e+00
690,mass_d,1.108130798923236925839e-12,1.108130798923236925839e-12,0.000000000000000000000e+00,0.00000000000000000e+00
690,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
691,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
691,mom_x,8.542188394581380511366e-07,8.542188394581380511366e-07,0.000000000000000000000e+00,0.00000000000000000e+00
691,mom_y,-1.982435756999404668821e-10,-1.982435756999404668821e-10,0.000000000000000000000e+00,0.00000000000000000e+00
691,mom_z,-1.297634301072129323415e-13,-1.297634301072129323415e-13,0.000000000000000000000e+00,0.00000000000000000e+00
691,energy,3.666437252481411710999e-05,3.666437252481411710999e-05,0.000000000000000000000e+00,0.00000000000000000e+00
691,mass_d,1.387382799635009475002e-12,1.387382799635009475002e-12,0.000000000000000000000e+00,0.00000000000000000e+00
691,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
692,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
692,mom_x,8.584198134144192237900e-07,8.584198134144192237900e-07,0.000000000000000000000e+00,0.00000000000000000e+00
692,mom_y,-2.711317119711042850467e-10,-2.711317119711042850467e-10,0.000000000000000000000e+00,0.00000000000000000e+00
692,mom_z,-1.776211045721469635326e-13,-1.776211045721469635326e-13,0.000000000000000000000e+00,0.00000000000000000e+00
692,energy,3.700970003370734992976e-05,3.700970003370734992976e-05,0.000000000000000000000e+00,0.00000000000000000e+00
692,mass_d,9.232447446365953682321e-13,9.232447446365953682321e-13,0.000000000000000000000e+00,0.00000000000000000e+00
692,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
693,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
693,mom_x,4.317350001451628068579e-07,4.317350001451628068579e-07,0.000000000000000000000e+00,0.00000000000000000e+00
693,mom_y,-1.172695759202084909595e-10,-1.172695759202084909595e-10,0.000000000000000000000e+00,0.00000000000000000e+00
693,mom_z,-7.055580478544189613581e-14,-7.055580478544189613581e-14,0.000000000000000000000e+00,0.00000000000000000e+00
693,energy,1.872229212813499387813e-05,1.872229212813499387813e-05,0.000000000000000000000e+00,0.00000000000000000e+00
693,mass_d,4.675568228498687652223e-13,4.675568228498687652223e-13,0.000000000000000000000e+00,0.00000000000000000e+00
693,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
694,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
694,mom_x,8.715150030987776371590e-07,8.715150030987776371590e-07,0.000000000000000000000e+00,0.00000000000000000e+00
694,mom_y,-1.903411939017865353652e-10,-1.903411939017865353652e-10,0.000000000000000000000e+00,0.00000000000000000e+00
694,mom_z,2.625755457588832288201e-14,2.625755457588832288201e-14,0.000000000000000000000e+00,0.00000000000000000e+00
694,energy,3.815361250099823605840e-05,3.815361250099823605840e-05,0.000000000000000000000e+00,0.00000000000000000e+00
694,mass_d,1.287345021072838386477e-12,1.287345021072838386477e-12,0.000000000000000000000e+00,0.00000000000000000e+00
694,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
695,mass,1.500000000000000196820e-08,1.500000000000000196820e-08,0.000000000000000000000e+00,0.00000000000000000e+00
695,mom_x,1.318170512162658180425e-06,1.318170512162658180425e-06,0.000000000000000000000e+00,0.00000000000000000e+00
695,mom_y,-1.689500188435989672180e-09,-1.689500188435989672180e-09,0.000000000000000000000e+00,0.00000000000000000e+00
695,mom_z,-6.153123768282741396588e-11,-6.153123768282741396588e-11,0.000000000000000000000e+00,0.00000000000000000e+00
695,energy,5.809336384863932891635e-05,5.809336384863932891635e-05,0.000000000000000000000e+00,0.00000000000000000e+00
695,mass_d,1.621638762589184082562e-12,1.621638762589184082562e-12,0.000000000000000000000e+00,0.00000000000000000e+00
695,mass_T,5.400000000000000475618e-05,5.400000000000000475618e-05,0.000000000000000000000e+00,0.00000000000000000e+00
696,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
696,mom_x,8.831372241221726382746e-07,8.831372241221726382746e-07,0.000000000000000000000e+00,0.00000000000000000e+00
696,mom_y,-2.331080062840121879970e-10,-2.331080062840121879970e-10,0.000000000000000000000e+00,0.00000000000000000e+00
696,mom_z,5.294644607687366242756e-13,5.294644607687366242756e-13,0.000000000000000000000e+00,0.00000000000000000e+00
696,energy,3.917473920209192005592e-05,3.917473920209192005592e-05,0.000000000000000000000e+00,0.00000000000000000e+00
696,mass_d,1.312373084503228397780e-12,1.312373084503228397780e-12,0.000000000000000000000e+00,0.00000000000000000e+00
696,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
697,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
697,mom_x,8.862010081515213149204e-07,8.862010081515213149204e-07,0.000000000000000000000e+00,0.00000000000000000e+00
697,mom_y,-1.504276087627430537763e-08,-1.504276087627430537763e-08,0.000000000000000000000e+00,0.00000000000000000e+00
697,mom_z,6.516079554504713701623e-10,6.516079554504713701623e-10,0.000000000000000000000e+00,0.00000000000000000e+00
697,energy,3.938138599039186517857e-05,3.938138599039186517857e-05,0.000000000000000000000e+00,0.00000000000000000e+00
697,mass_d,1.463220757687327825361e-12,1.463220757687327825361e-12,0.000000000000000000000e+00,0.00000000000000000e+00
697,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
698,mass,3.500000000000000238665e-08,3.500000000000000238665e-08,0.000000000000000000000e+00,0.00000000000000000e+00
698,mom_x,3.008255692511920305349e-06,3.008255692511920305349e-06,0.000000000000000000000e+00,0.00000000000000000e+00
698,mom_y,-4.888484669110132970252e-08,-4.888484669110132970252e-08,0.000000000000000000000e+00,0.00000000000000000e+00
698,mom_z,2.717351439891201568517e-08,2.717351439891201568517e-08,0.000000000000000000000e+00,0.00000000000000000e+00
698,energy,1.302519530787748472823e-04,1.302519530787748472823e-04,0.000000000000000000000e+00,0.00000000000000000e+00
698,mass_d,4.620605478253768103881e-12,4.620605478253768103881e-12,0.000000000000000000000e+00,0.00000000000000000e+00
698,mass_T,1.259999999999999998040e-04,1.259999999999999998040e-04,0.000000000000000000000e+00,0.00000000000000000e+00
699,mass,2.500000000000000217743e-08,2.500000000000000217743e-08,0.000000000000000000000e+00,0.00000000000000000e+00
699,mom_x,2.100211210802479893761e-06,2.100211210802479893761e-06,0.000000000000000000000e+00,0.00000000000000000e+00
699,mom_y,-2.863815954018869675304e-08,-2.863815954018869675304e-08,0.000000000000000000000e+00,0.00000000000000000e+00
699,mom_z,1.723574672839585719269e-10,1.723574672839585719269e-10,0.000000000000000000000e+00,0.00000000000000000e+00
699,energy,8.910692055795265765009e-05,8.910692055795265765009e-05,0.000000000000000000000e+00,0.00000000000000000e+00
699,mass_d,3.325148727728056901470e-12,3.325148727728056901470e-12,0.000000000000000000000e+00,0.00000000000000000e+00
699,mass_T,9.000000000000000566821e-05,9.000000000000000566821e-05,0.000000000000000000000e+00,0.00000000000000000e+00
700,mass,1.000000000000000087097e-07,1.000000000000000087097e-07,0.000000000000000000000e+00,0.00000000000000000e+00
700,mom_x,7.881913184497969237521e-06,7.881913184497969237521e-06,0.000000000000000000000e+00,0.00000000000000000e+00
700,mom_y,-1.770140538867390987107e-08,-1.770140538867390987107e-08,0.000000000000000000000e+00,0.00000000000000000e+00
700,mom_z,-7.900360596682652111163e-08,-7.900360596682652111163e-08,0.000000000000000000000e+00,0.00000000000000000e+00
700,energy,3.136225332897416852827e-04,3.136225332897416852827e-04,0.000000000000000000000e+00,0.00000000000000000e+00
700,mass_d,1.575971024798691203581e-11,1.575971024798691203581e-11,0.000000000000000000000e+00,0.00000000000000000e+00
700,mass_T,3.600000000000000226728e-04,3.600000000000000226728e-04,0.000000000000000000000e+00,0.00000000000000000e+00
701,mass,9.500000000000000364200e-08,9.500000000000000364200e-08,0.000000000000000000000e+00,0.00000000000000000e+00
701,mom_x,7.786962719229700212410e-06,7.786962719229700212410e-06,0.000000000000000000000e+00,0.00000000000000000e+00
701,mom_y,-3.787616536270237747490e-08,-3.787616536270237747490e-08,0.000000000000000000000e+00,0.00000000000000000e+00
701,mom_z,-3.677322506718791405486e-08,-3.677322506718791405486e-08,0.000000000000000000000e+00,0.00000000000000000e+00
701,energy,3.219710838676462238972e-04,3.219710838676462238972e-04,0.000000000000000000000e+00,0.00000000000000000e+00
701,mass_d,1.389690063642696888014e-11,1.389690063642696888014e-11,0.000000000000000000000e+00,0.00000000000000000e+00
701,mass_T,3.420000000000000188287e-04,3.420000000000000188287e-04,0.000000000000000000000e+00,0.00000000000000000e+00
702,mass,2.000000000000000041845e-08,2.000000000000000041845e-08,0.000000000000000000000e+00,0.00000000000000000e+00
702,mom_x,1.568219347653210695961e-06,1.568219347653210695961e-06,0.000000000000000000000e+00,0.00000000000000000e+00
702,mom_y,3.585184054390202649382e-09,3.585184054390202649382e-09,0.000000000000000000000e+00,0.00000000000000000e+00
702,mom_z,1.118236831440389825247e-08,1.118236831440389825247e-08,0.000000000000000000000e+00,0.00000000000000000e+00
702,energy,6.213763447282499147433e-05,6.213763447282499147433e-05,0.000000000000000000000e+00,0.00000000000000000e+00
702,mass_d,3.286938927946431794154e-12,3.286938927946431794154e-12,0.000000000000000000000e+00,0.00000000000000000e+00
702,mass_T,7.200000000000000182406e-05,7.200000000000000182406e-05,0.000000000000000000000e+00,0.00000000000000000e+00
703,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
703,mom_x,7.419507050053555374599e-07,7.419507050053555374599e-07,0.000000000000000000000e+00,0.00000000000000000e+00
703,mom_y,-4.396120521685540406882e-10,-4.396120521685540406882e-10,0.000000000000000000000e+00,0.00000000000000000e+00
703,mom_z,4.380213499867000397821e-13,4.380213499867000397821e-13,0.000000000000000000000e+00,0.00000000000000000e+00
703,energy,2.769689132895377072971e-05,2.769689132895377072971e-05,0.000000000000000000000e+00,0.00000000000000000e+00
