factor,pair,stage,s1_median_ms,s2_median_ms,s1_over_s2_speedup
8,5,moments_ms,2.63679993,1.8611200450000001,1.4167812211167712
8,5,pressure_post_ms,2.8211200249999999,2.8457601100000001,0.99134147501983216
8,5,compaction_ms,7.3313281549999996,7.2468478699999999,1.0116575215204566
8,5,boundary_ms,0.0255999994,0.0255999994,1
16,1,total_ms,42.352127100000004,38.9862404,1.0863352471401682
16,1,gas_flux_ms,0.32614400999999998,0.3281919955,0.99375979448590779
16,1,eulerian_coupling_ms,0.098304003500000001,0.099327996399999993,0.98969079275619021
16,1,injection_ms,0.031743999600000003,0.031743999600000003,1
16,1,bin_pre_ms,0.019455999099999999,0.08550399915000001,0.2275449019158538
16,1,pressure_pre_ms,4.0227837550000007,4.1236479299999997,0.9755400614426365
16,1,collision_pool_ms,2.2348799699999997,0.89139199250000001,2.5071797691743338
16,1,relax_ms,10.8702717,10.890751849999999,0.99811949163087399
16,1,track_ms,3.9326719050000003,3.944447995,0.99701451508172323
16,1,bin_post_ms,0.39478400349999998,0.40448001,0.97602846553529299
16,1,moments_ms,4.2562561050000003,1.8534399850000001,2.296408915015395
16,1,pressure_post_ms,4.523519995,4.6059520250000006,0.98210315054247654
16,1,compaction_ms,11.6792803,11.477503800000001,1.0175801727898359
16,1,boundary_ms,0.024576000899999999,0.024576000899999999,1
16,2,total_ms,42.42892835,38.582271550000002,1.0997001121360881
16,2,gas_flux_ms,0.36915199450000002,0.324095994,1.1390205412412473
16,2,eulerian_coupling_ms,0.099327996399999993,0.099327996399999993,1
16,2,injection_ms,0.031743999600000003,0.031743999600000003,1
16,2,bin_pre_ms,0.019455999099999999,0.089200001249999994,0.21811657878199864
16,2,pressure_pre_ms,4.0226557249999999,4.0744957900000003,0.9872769373999033
16,2,collision_pool_ms,2.2236160050000002,0.89139199250000001,2.4945433924794878
16,2,relax_ms,10.8707838,10.87129595,0.99995288970125029
16,2,track_ms,3.9275679600000002,3.9275521050000002,1.0000040368656038
16,2,bin_post_ms,0.39423999199999998,0.40243199499999999,0.97964375819571703
16,2,moments_ms,4.2849280850000007,1.8503680249999999,2.3157166720928402
16,2,pressure_post_ms,4.5783040550000003,4.4974081550000005,1.0179872266896799
16,2,compaction_ms,11.472384,11.526656150000001,0.99529159634036612
16,2,boundary_ms,0.024576000899999999,0.0255999994,0.96000005765625129
16,3,total_ms,42.10534475,38.654464700000005,1.0892750702094187
16,3,gas_flux_ms,0.36710400850000002,0.33023999599999998,1.1116279461800866
16,3,eulerian_coupling_ms,0.099327996399999993,0.098815999949999997,1.0051813112275245
16,3,injection_ms,0.03225599975,0.032767999899999997,0.98437499537467965
16,3,bin_pre_ms,0.019455999099999999,0.082623999599999998,0.23547636515044715
16,3,pressure_pre_ms,4.0319998249999998,4.048896075,0.99582694895422819
