factor,pair,ratio,stage,baseline_state,optimized_state,baseline_manuscript_state,optimized_manuscript_state,baseline_ms,optimized_ms,speedup
4,4,T2_over_T1,relax_ms,E1,E2,T1,T2,10.4939518,10.488832,1.0004881191728496
4,4,T2_over_T1,track_ms,E1,E2,T1,T2,3.8312960900000004,3.8349440100000001,0.99904876838084533
4,4,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.376832008,0.38348799950000001,0.98264354684193966
4,4,T2_over_T1,moments_ms,E1,E2,T1,T2,1.799679995,1.81452799,0.99181715846664897
4,4,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,1.9834879650000001,1.9599359600000001,1.0120167217096216
4,4,T2_over_T1,compaction_ms,E1,E2,T1,T2,5.261823895,5.3268477949999999,0.98779317478133433
4,4,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
4,4,S2_over_S1,total_ms,S1,S2,S1,S2,27.2209921,27.240448000000001,0.99928577165838095
4,4,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.36505599300000002,0.33280000050000003,1.0969230542414017
4,4,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.099327996399999993,0.098304003500000001,1.0104165940708609
4,4,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.03225599975,1.0158730206463371
4,4,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.034816000649999998,0.088064000050000008,0.39534884436583112
4,4,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,1.8565120099999999,1.85889602,0.99871751298924183
4,4,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,0.96102398600000005,0.87244802700000001,1.1015257714600803
4,4,S2_over_S1,relax_ms,S1,S2,S1,S2,10.488832499999999,10.48780825,1.0000976610151124
4,4,S2_over_S1,track_ms,S1,S2,S1,S2,3.8312959649999998,3.8399999149999999,0.99773334630399335
4,4,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.37632000450000003,0.38400000299999998,0.9800000040625001
4,4,S2_over_S1,moments_ms,S1,S2,S1,S2,1.81452799,1.8017439849999999,1.0070953504529114
4,4,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,1.965568005,1.96608001,0.99973958079152636
4,4,S2_over_S1,compaction_ms,S1,S2,S1,S2,5.2643840300000004,5.2710399600000004,0.9987372643632928
4,4,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.024576000899999999,1
4,4,S2_over_T2,total_ms,E2,S2,T2,S2,27.671039550000003,27.240448000000001,1.0158070656547207
4,4,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.32665599899999997,0.33280000050000003,0.98153845705898657
4,4,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098304003500000001,1
4,4,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.03225599975,1.0158730206463371
4,4,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.38912001299999999,0.088064000050000008,4.4186047962739563
4,4,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,1.9886080050000001,1.85889602,1.0697790428320999
4,4,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.96716800300000005,0.87244802700000001,1.1085680442486692
4,4,S2_over_T2,relax_ms,E2,S2,T2,S2,10.488832,10.48780825,1.0000976133407091
4,4,S2_over_T2,track_ms,E2,S2,T2,S2,3.8349440100000001,3.8399999149999999,0.99868335804377228
4,4,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.38348799950000001,0.38400000299999998,0.99866665756250017
4,4,S2_over_T2,moments_ms,E2,S2,T2,S2,1.81452799,1.8017439849999999,1.0070953504529114
4,4,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,1.9599359600000001,1.96608001,0.99687497458457963
4,4,S2_over_T2,compaction_ms,E2,S2,T2,S2,5.3268477949999999,5.2710399600000004,1.0105876326917467
4,4,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.024576000899999999,1
4,4,S1_over_T1,total_ms,E1,S1,T1,S1,27.731967900000001,27.2209921,1.0187713878363751
4,4,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.31385600599999997,0.36505599300000002,0.85974757850366246
4,4,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.098304003500000001,0.099327996399999993,0.98969079275619021
4,4,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.032767999899999997,1
4,4,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.38195198800000002,0.034816000649999998,10.970587685808768
4,4,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,1.9809280650000001,1.8565120099999999,1.0670160248518943
4,4,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,1.10643202,0.96102398600000005,1.1513053119571148
4,4,S1_over_T1,relax_ms,E1,S1,T1,S1,10.4939518,10.488832499999999,1.0004880714798334
4,4,S1_over_T1,track_ms,E1,S1,T1,S1,3.8312960900000004,3.8312959649999998,1.0000000326260361
4,4,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.376832008,0.37632000450000003,1.0013605535020129
4,4,S1_over_T1,moments_ms,E1,S1,T1,S1,1.799679995,1.81452799,0.99181715846664897
4,4,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,1.9834879650000001,1.965568005,1.0091169371674831
4,4,S1_over_T1,compaction_ms,E1,S1,T1,S1,5.261823895,5.2643840300000004,0.99951368764409831
4,4,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
4,5,T2_over_T1,total_ms,E1,E2,T1,T2,27.810303699999999,27.698175450000001,1.0040482179124905
4,5,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.3251200025,0.34918400650000003,0.9310850338158313
4,5,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.098304003500000001,0.098304003500000001,1
4,5,T2_over_T1,injection_ms,E1,E2,T1,T2,0.031743999600000003,0.032767999899999997,0.9687499907493593
4,5,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.38195198800000002,0.39014399100000002,0.9790026164980713
4,5,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,1.99270397,1.9778559800000002,1.007507113839502
4,5,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,1.12179202,0.9712640050000001,1.1549815644614565
4,5,T2_over_T1,relax_ms,E1,E2,T1,T2,10.489344150000001,10.488832499999999,1.0000487804529248
4,5,T2_over_T1,track_ms,E1,E2,T1,T2,3.83180809,3.83385599,0.99946583804781874
4,5,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.376832008,0.38400000299999998,0.98133334649999993
4,5,T2_over_T1,moments_ms,E1,E2,T1,T2,1.8135039799999999,1.80480003,1.0048226672513962
4,5,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,1.9743359700000001,1.9691520300000001,1.002632574794136
4,5,T2_over_T1,compaction_ms,E1,E2,T1,T2,5.2807681550000005,5.3002240650000001,0.99632922877195385
4,5,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
4,5,S2_over_S1,total_ms,S1,S2,S1,S2,27.230207450000002,27.210240349999999,1.0007338082921418
4,5,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.34764800949999997,0.33587199400000001,1.0350610223846171
4,5,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098815999949999997,0.99481868877247548
4,5,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.03225599975,1.0158730206463371
4,5,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.019455999099999999,0.099328000249999993,0.19587627910590097
4,5,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,1.862656055,1.8657280250000001,0.99835347384032558
4,5,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,0.95743998850000001,0.87193602299999995,1.0980622009465941
4,5,S2_over_S1,relax_ms,S1,S2,S1,S2,10.488832,10.489344150000001,0.99995117425906932
4,5,S2_over_S1,track_ms,S1,S2,S1,S2,3.8307839650000002,3.8302720749999999,1.0001336432477843
4,5,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.375808001,0.38451200699999999,0.97736350012081685
4,5,S2_over_S1,moments_ms,S1,S2,S1,S2,1.8007040050000001,1.8068480500000001,0.99659957847589886
4,5,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,1.97838402,1.9681440000000001,1.0052028814964757
4,5,S2_over_S1,compaction_ms,S1,S2,S1,S2,5.2551679599999996,5.2797439099999997,0.99534523825039078
4,5,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.0255999994,0.96000005765625129
4,5,S2_over_T2,total_ms,E2,S2,T2,S2,27.698175450000001,27.210240349999999,1.0179320393250404
4,5,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.34918400650000003,0.33587199400000001,1.0396341842660453
4,5,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098815999949999997,0.99481868877247548
4,5,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.03225599975,1.0158730206463371
4,5,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.39014399100000002,0.099328000249999993,3.9278349510514792
4,5,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,1.9778559800000002,1.8657280250000001,1.0600987676111044
4,5,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.9712640050000001,0.87193602299999995,1.1139165940847935
4,5,S2_over_T2,relax_ms,E2,S2,T2,S2,10.488832499999999,10.489344150000001,0.99995122192649177
4,5,S2_over_T2,track_ms,E2,S2,T2,S2,3.83385599,3.8302720749999999,1.0009356815729598
4,5,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.38400000299999998,0.38451200699999999,0.99866843169867514
4,5,S2_over_T2,moments_ms,E2,S2,T2,S2,1.80480003,1.8068480500000001,0.99886652339138304
4,5,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,1.9691520300000001,1.9681440000000001,1.0005121728897886
4,5,S2_over_T2,compaction_ms,E2,S2,T2,S2,5.3002240650000001,5.2797439099999997,1.0038790053739559
4,5,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.0255999994,0.96000005765625129
4,5,S1_over_T1,total_ms,E1,S1,T1,S1,27.810303699999999,27.230207450000002,1.0213034091299218
4,5,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.3251200025,0.34764800949999997,0.93519880343224004
4,5,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.098304003500000001,0.098304003500000001,1
4,5,S1_over_T1,injection_ms,E1,S1,T1,S1,0.031743999600000003,0.032767999899999997,0.9687499907493593
4,5,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.38195198800000002,0.019455999099999999,19.631579238714089
4,5,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,1.99270397,1.862656055,1.0698185339429185
4,5,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,1.12179202,0.95743998850000001,1.1716577889727446
4,5,S1_over_T1,relax_ms,E1,S1,T1,S1,10.489344150000001,10.488832,1.000048828125
4,5,S1_over_T1,track_ms,E1,S1,T1,S1,3.83180809,3.8307839650000002,1.0002673408392007
4,5,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.376832008,0.375808001,1.002724814259609
4,5,S1_over_T1,moments_ms,E1,S1,T1,S1,1.8135039799999999,1.8007040050000001,1.0071083170606931
4,5,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,1.9743359700000001,1.97838402,0.99795386034304912
4,5,S1_over_T1,compaction_ms,E1,S1,T1,S1,5.2807681550000005,5.2551679599999996,1.0048714323109857
4,5,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
8,1,T2_over_T1,total_ms,E1,E2,T1,T2,33.015296900000003,31.69177625,1.041762274211437
8,1,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.36096000699999997,0.35328000799999998,1.0217391271118856
8,1,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.099327996399999993,0.099327996399999993,1
8,1,T2_over_T1,injection_ms,E1,E2,T1,T2,0.03225599975,0.032767999899999997,0.98437499537467965
8,1,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.38604798899999998,0.395264,0.97668390999433286
8,1,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,2.8308479800000002,2.82419193,1.002356798038156
8,1,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,1.6732159850000001,0.98048001499999993,1.7065273737374447
8,1,T2_over_T1,relax_ms,E1,E2,T1,T2,10.614799999999999,10.616320099999999,0.99985681479216126
8,1,T2_over_T1,track_ms,E1,E2,T1,T2,3.85638404,3.8604800699999999,0.99893898429062478
8,1,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.38297599599999999,0.38912001299999999,0.98421048315497461
8,1,T2_over_T1,moments_ms,E1,E2,T1,T2,2.6091519600000002,1.82169604,1.4322652641875426
8,1,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,2.809344055,2.7811839550000004,1.0101252202139932
8,1,T2_over_T1,compaction_ms,E1,E2,T1,T2,7.2898559600000006,7.2872960600000001,1.000351282557882
8,1,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
8,1,S2_over_S1,total_ms,S1,S2,S1,S2,32.220159550000005,30.878720299999998,1.0434421905107256
8,1,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.33843199899999998,0.34150400749999998,0.99100447305878248
8,1,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098815999949999997,0.99481868877247548
8,1,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.03225599975,1.0158730206463371
8,1,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.018432000699999999,0.092672001599999998,0.1988950317438703
8,1,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,2.5953280899999998,2.5687040100000003,1.010364790920383
8,1,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,1.368063985,0.87808001049999995,1.5580174569980147
8,1,S2_over_S1,relax_ms,S1,S2,S1,S2,10.6209278,10.619903600000001,1.0000964415533866
8,1,S2_over_S1,track_ms,S1,S2,S1,S2,3.8599680649999999,3.8568960450000001,1.0007965005963753
8,1,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.38297599599999999,0.38912001299999999,0.98421048315497461
8,1,S2_over_S1,moments_ms,S1,S2,S1,S2,2.6337280300000003,1.822208045,1.4453497981346035
8,1,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,2.8078080399999998,2.752511975,1.0200893095115418
8,1,S2_over_S1,compaction_ms,S1,S2,S1,S2,7.3779199100000001,7.211519955,1.0230741863072332
8,1,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024639999499999999,0.024607999299999999,1.0013003982814646
8,1,S2_over_T2,total_ms,E2,S2,T2,S2,31.69177625,30.878720299999998,1.0263306232285798
8,1,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.35328000799999998,0.34150400749999998,1.0344827593275021
8,1,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.099327996399999993,0.098815999949999997,1.0051813112275245
8,1,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.03225599975,1.0158730206463371
8,1,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.395264,0.092672001599999998,4.265193296526359
8,1,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,2.82419193,2.5687040100000003,1.099461798247436
8,1,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.98048001499999993,0.87808001049999995,1.1166180795320588
8,1,S2_over_T2,relax_ms,E2,S2,T2,S2,10.616320099999999,10.619903600000001,0.99966256755852267
8,1,S2_over_T2,track_ms,E2,S2,T2,S2,3.8604800699999999,3.8568960450000001,1.0009292511278975
8,1,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.38912001299999999,0.38912001299999999,1
8,1,S2_over_T2,moments_ms,E2,S2,T2,S2,1.82169604,1.822208045,0.99971901946026143
8,1,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,2.7811839550000004,2.752511975,1.0104166594951873
8,1,S2_over_T2,compaction_ms,E2,S2,T2,S2,7.2872960600000001,7.211519955,1.010507646858477
8,1,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.024607999299999999,0.99869967486548161
8,1,S1_over_T1,total_ms,E1,S1,T1,S1,33.015296900000003,32.220159550000005,1.0246782561323473
8,1,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.36096000699999997,0.33843199899999998,1.0665658332148433
8,1,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.099327996399999993,0.098304003500000001,1.0104165940708609
8,1,S1_over_T1,injection_ms,E1,S1,T1,S1,0.03225599975,0.032767999899999997,0.98437499537467965
8,1,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.38604798899999998,0.018432000699999999,20.944443052240118
8,1,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,2.8308479800000002,2.5953280899999998,1.0907476364577862
8,1,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,1.6732159850000001,1.368063985,1.2230538946612208
8,1,S1_over_T1,relax_ms,E1,S1,T1,S1,10.614799999999999,10.6209278,0.99942304475509181
8,1,S1_over_T1,track_ms,E1,S1,T1,S1,3.85638404,3.8599680649999999,0.99907148843212001
8,1,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.38297599599999999,0.38297599599999999,1
8,1,S1_over_T1,moments_ms,E1,S1,T1,S1,2.6091519600000002,2.6337280300000003,0.99066871380793253
8,1,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,2.809344055,2.8078080399999998,1.0005470512863124
8,1,S1_over_T1,compaction_ms,E1,S1,T1,S1,7.2898559600000006,7.3779199100000001,0.98806385118376816
8,1,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024639999499999999,0.99740265416807328
8,2,T2_over_T1,total_ms,E1,E2,T1,T2,32.959999100000005,31.691263200000002,1.0400342483034883
8,2,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.37028799950000002,0.35123199199999999,1.054254760198496
8,2,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.099327996399999993,0.098304003500000001,1.0104165940708609
8,2,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032624000649999998,1.0044139053191197
8,2,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.38604798899999998,0.396288007,0.97416016175326747
8,2,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,2.8154879799999999,2.86361599,0.98319327376014543
8,2,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,1.6604160100000001,0.98150402300000006,1.6917057608433257
8,2,T2_over_T1,relax_ms,E1,E2,T1,T2,10.614336,10.616319650000001,0.99981315087851552
8,2,T2_over_T1,track_ms,E1,E2,T1,T2,3.8574080500000001,3.86099207,0.99907173598520238
8,2,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.38297599599999999,0.38963200200000003,0.98291719888039364
8,2,T2_over_T1,moments_ms,E1,E2,T1,T2,2.587648035,1.833984015,1.4109436144676539
8,2,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,2.7929599249999999,2.8200960149999998,0.99037760067186931
8,2,T2_over_T1,compaction_ms,E1,E2,T1,T2,7.2985599050000003,7.2657918949999996,1.0045099020827379
8,2,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
8,2,S2_over_S1,total_ms,S1,S2,S1,S2,32.33535955,30.957056049999998,1.0445230805466077
8,2,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.38400000299999998,0.35123199199999999,1.093294494084696
8,2,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098863996600000004,0.99433572261633607
8,2,S2_over_S1,injection_ms,S1,S2,S1,S2,0.03225599975,0.032767999899999997,0.98437499537467965
8,2,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.02764800005,0.094208002050000003,0.29347825501411318
8,2,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,2.5605120650000002,2.5717760350000001,0.9956201590470144
8,2,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,1.38393605,0.87961599199999996,1.5733411654480243
8,2,S2_over_S1,relax_ms,S1,S2,S1,S2,10.618880300000001,10.617856,1.0000964695697512
8,2,S2_over_S1,track_ms,S1,S2,S1,S2,3.855872035,3.8681600100000004,0.99682330230180927
8,2,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.38246399200000003,0.39014399100000002,0.980314962738975
8,2,S2_over_S1,moments_ms,S1,S2,S1,S2,2.616832015,1.820160035,1.4376933701876384
8,2,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,2.8405760549999997,2.7796479449999998,1.0219193621658442
8,2,S2_over_S1,compaction_ms,S1,S2,S1,S2,7.2826879,7.2965118899999997,0.99810539745450899
8,2,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024592000099999997,0.024576000899999999,1.0006510090907426
8,2,S2_over_T2,total_ms,E2,S2,T2,S2,31.691263200000002,30.957056049999998,1.0237169564448942
8,2,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.35123199199999999,0.35123199199999999,1
8,2,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098863996600000004,0.99433572261633607
8,2,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032624000649999998,0.032767999899999997,0.99560549162477263
8,2,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.396288007,0.094208002050000003,4.2065217218986755
8,2,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,2.86361599,2.5717760350000001,1.1134779821525167
8,2,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.98150402300000006,0.87961599199999996,1.1158323995091715
8,2,S2_over_T2,relax_ms,E2,S2,T2,S2,10.616319650000001,10.617856,0.99985530506347053
8,2,S2_over_T2,track_ms,E2,S2,T2,S2,3.86099207,3.8681600100000004,0.99814693808387711
8,2,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.38963200200000003,0.39014399100000002,0.99868769220643983
8,2,S2_over_T2,moments_ms,E2,S2,T2,S2,1.833984015,1.820160035,1.0075949255747723
8,2,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,2.8200960149999998,2.7796479449999998,1.0145515082486463
8,2,S2_over_T2,compaction_ms,E2,S2,T2,S2,7.2657918949999996,7.2965118899999997,0.99578976976079459
8,2,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.024576000899999999,1
8,2,S1_over_T1,total_ms,E1,S1,T1,S1,32.959999100000005,32.33535955,1.0193175384066513
8,2,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.37028799950000002,0.38400000299999998,0.96429165783105486
8,2,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.099327996399999993,0.098304003500000001,1.0104165940708609
8,2,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.03225599975,1.0158730206463371
8,2,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.38604798899999998,0.02764800005,13.96296253985286
8,2,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,2.8154879799999999,2.5605120650000002,1.0995800482588234
8,2,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,1.6604160100000001,1.38393605,1.199777988296497
8,2,S1_over_T1,relax_ms,E1,S1,T1,S1,10.614336,10.618880300000001,0.99957205469205623
8,2,S1_over_T1,track_ms,E1,S1,T1,S1,3.8574080500000001,3.855872035,1.0003983573588693
8,2,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.38297599599999999,0.38246399200000003,1.0013386985721782
8,2,S1_over_T1,moments_ms,E1,S1,T1,S1,2.587648035,2.616832015,0.98884759134987887
8,2,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,2.7929599249999999,2.8405760549999997,0.98323715715473081
8,2,S1_over_T1,compaction_ms,E1,S1,T1,S1,7.2985599050000003,7.2826879,1.0021794157896016
8,2,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024592000099999997,0.99934941444636716
8,3,T2_over_T1,total_ms,E1,E2,T1,T2,33.111040150000001,31.806464200000001,1.0410160633321826
8,3,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.36095999199999995,0.33894398800000003,1.0649546968804766
8,3,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.098304003500000001,0.098304003500000001,1
8,3,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032767999899999997,1
8,3,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.38604798899999998,0.395264,0.97668390999433286
8,3,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,2.8799999949999999,2.853375915,1.009330729911905
8,3,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,1.7029119699999999,0.98099201899999999,1.7359080777598048
8,3,T2_over_T1,relax_ms,E1,E2,T1,T2,10.615312100000001,10.614784200000001,1.0000497325230597
8,3,T2_over_T1,track_ms,E1,E2,T1,T2,3.8604800699999999,3.85638404,1.0010621426594224
8,3,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.38297599599999999,0.39014399100000002,0.9816273089798786
8,3,T2_over_T1,moments_ms,E1,E2,T1,T2,2.61887991,1.8253440250000001,1.4347322335579999
8,3,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,2.804224015,2.829311965,0.99113284420016223
8,3,T2_over_T1,compaction_ms,E1,E2,T1,T2,7.2637438750000003,7.4045441150000002,0.98098461730888076
8,3,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
