factor,pair,order_in_pair,state,manuscript_state,run_id,restart_sha256,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms,particle_count,occupancy_mean,occupancy_cv,occupancy_p99,occupancy_max,heavy_threshold,heavy_cell_count,heavy_particle_count,heavy_particle_fraction,heavy_task_count_estimate
1,4,2,E1,T1,k1_pair04_o2_E1,bb7eb72ee5e82c70446b27c7a9543662f13d4abde9b03a83b1f0a5a602a9dc86,24.872447999999999,0.32819201050000002,0.098304003500000001,0.031743999600000003,0.37785598599999998,1.54316801,0.803327978,10.392064099999999,3.826688055,0.37273600699999998,1.5728639950000001,1.5211520200000002,3.9423999800000002,0.024095999999999999,3798929,499.8590789473684,1.9750548796337757,4500,11498.5,0,0,0,0,0
1,4,3,E2,T2,k1_pair04_o3_E2,bb7eb72ee5e82c70446b27c7a9543662f13d4abde9b03a83b1f0a5a602a9dc86,25.485824600000001,0.35123200700000001,0.10188799749999999,0.032767999899999997,0.38912001299999999,1.54316795,0.97177600900000005,10.5036802,3.8707200300000002,0.38092800999999998,1.831423995,1.5226880350000001,3.9608319999999999,0.024624000299999997,3798929,499.8590789473684,1.9750551463411949,4500,11498.5,8384,19,186245,0.049022870471078145,38
1,4,4,S1,S1,k1_pair04_o4_S1,bb7eb72ee5e82c70446b27c7a9543662f13d4abde9b03a83b1f0a5a602a9dc86,24.565760599999997,0.34918399150000001,0.101375997,0.03225599975,0.02918399965,1.4832639699999999,0.72806400100000002,10.400768299999999,3.8655999899999998,0.37227199950000001,1.57798398,1.5283199550000002,3.9629439099999999,0.024576000899999999,3798929,499.8590789473684,1.9750550141876779,4500,11498.5,0,0,0,0,0
1,5,1,S2,S2,k1_pair05_o1_S2,bb7eb72ee5e82c70446b27c7a9543662f13d4abde9b03a83b1f0a5a602a9dc86,25.0096636,0.34150400749999998,0.099327996399999993,0.032767999899999997,0.098400000449999997,1.4863359900000002,0.8683519959999999,10.3987198,3.8379520149999999,0.37990400200000002,1.8032640199999999,1.5232000349999999,3.9388159500000004,0.024576000899999999,3798929,499.8590789473684,1.9750548130902637,4500,11498.5,8384,19,186245,0.049022870471078145,38
1,5,2,S1,S1,k1_pair05_o2_S1,bb7eb72ee5e82c70446b27c7a9543662f13d4abde9b03a83b1f0a5a602a9dc86,24.378880500000001,0.32972800699999999,0.099327996399999993,0.0317599997,0.019455999099999999,1.4704639900000001,0.72755199649999991,10.399744,3.8297599550000001,0.37171199900000002,1.5687680249999998,1.519104005,3.9490560299999999,0.024576000899999999,3798929,499.8590789473684,1.9750550797977007,4500,11498.5,0,0,0,0,0
1,5,3,E2,T2,k1_pair05_o3_E2,bb7eb72ee5e82c70446b27c7a9543662f13d4abde9b03a83b1f0a5a602a9dc86,25.319424650000002,0.37631998950000001,0.098304003500000001,0.032767999899999997,0.38604798899999998,1.5400960449999999,0.96716800300000005,10.3936005,3.850752,0.37990400200000002,1.8078720000000001,1.5165439850000002,3.9480320249999998,0.024576000899999999,3798929,499.8590789473684,1.9750550797977007,4500,11498.5,8384,19,186245,0.049022870471078145,38
1,5,4,E1,T1,k1_pair05_o4_E1,bb7eb72ee5e82c70446b27c7a9543662f13d4abde9b03a83b1f0a5a602a9dc86,24.918016399999999,0.34457600099999997,0.099327996399999993,0.0337920003,0.37785598599999998,1.5395840399999998,0.80179202599999999,10.392576250000001,3.8226400599999999,0.373760015,1.5667200100000001,1.52473605,3.9480320200000003,0.024576000899999999,3798929,499.8590789473684,1.9750548796337757,4500,11498.5,0,0,0,0,0
2,1,1,E1,T1,k2_pair01_o1_E1,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.31430435,0.38297601049999996,0.099327996399999993,0.032767999899999997,0.38092800999999998,1.5549440400000001,0.83353599899999997,10.432512300000001,3.8466559650000001,0.376832008,1.5718559600000002,1.5308799749999999,4.2106881100000004,0.024576000899999999,3809929,501.30644736842106,2.0048001473409491,4500,17999,0,0,0,0,0
2,1,2,E2,T2,k2_pair01_o2_E2,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.720320700000002,0.351743996,0.100863997,0.033280000099999998,0.39116799800000002,1.5580159999999998,0.97587201000000001,10.547712300000001,3.8891520499999999,0.38246399200000003,1.8073599950000001,1.536512015,4.2163200399999994,0.024576000899999999,3809929,501.30644736842106,2.0048006687803248,4500,17999,8384,20,199989,0.052488079195337892,40.5
2,1,3,S1,S1,k2_pair01_o3_S1,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,24.761856049999999,0.33280000100000001,0.098304003500000001,0.031743999600000003,0.019455999099999999,1.4919680399999999,0.73728001099999996,10.4325118,3.8123519449999996,0.373760015,1.566208005,1.5375360250000001,4.213824035,0.024576000899999999,3809929,501.30644736842106,2.0047998256560549,4500,17999,0,0,0,0,0
2,1,4,S2,S2,k2_pair01_o4_S2,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.208832749999999,0.32614399500000002,0.098304003500000001,0.032128000650000002,0.088064000000000003,1.4878720049999998,0.86886400000000008,10.42176005,3.8205440049999999,0.38092800999999998,1.80531204,1.5329920050000001,4.2188799350000004,0.02513599955,3809929,501.30644736842106,2.0048002150101638,4500,17999,8384,20,199989,0.052488079195337892,40.5
2,2,1,E2,T2,k2_pair02_o1_E2,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.586175900000001,0.34919999550000003,0.098304003500000001,0.032767999899999997,0.38912001299999999,1.5580159999999998,0.97535997600000002,10.423296000000001,3.8420479299999997,0.38195198800000002,1.815039995,1.53804797,4.210688115,0.024576000899999999,3809929,501.30644736842106,2.004800346263953,4500,17999,8384,20,199989,0.052488079195337892,40.5
2,2,2,S1,S1,k2_pair02_o2_S1,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,24.7234564,0.33023999650000002,0.099327996399999993,0.032287999999999997,0.019455999099999999,1.48479998,0.73318397999999996,10.4212484,3.8287360650000002,0.373760015,1.563135985,1.535535995,4.2239999749999999,0.024576000899999999,3809929,501.30644736842106,2.0048004748122654,4500,17999,0,0,0,0,0
2,2,3,S2,S2,k2_pair02_o3_S2,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.202176049999998,0.32819201050000002,0.098863996600000004,0.032767999899999997,0.089120000599999999,1.4960160250000001,0.87142401899999999,10.434080099999999,3.84511995,0.38297599599999999,1.8129919750000001,1.529343965,4.2024960499999997,0.024576000899999999,3809929,501.30644736842106,2.0048001506904267,4500,17999,8384,20,199989,0.052488079195337892,40.5
2,2,4,E1,T1,k2_pair02_o4_E1,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.177599899999997,0.33689600200000003,0.098304003500000001,0.032767999899999997,0.37990400200000002,1.5518720149999998,0.83660799299999999,10.42176005,3.821568015,0.37427200399999999,1.5595519549999999,1.531391975,4.231679915,0.024576000899999999,3809929,501.30644736842106,2.0048002120330528,4500,17999,0,0,0,0,0
2,3,1,S1,S1,k2_pair03_o1_S1,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,24.759248750000001,0.35123200700000001,0.098304003500000001,0.032767999899999997,0.019455999099999999,1.48683202,0.73984000100000002,10.4222722,3.8318560100000001,0.373760015,1.5636479849999998,1.53651202,4.2234880950000004,0.024576000899999999,3809929,501.30644736842106,2.004800215645175,4500,17999,0,0,0,0,0
